#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-12-27T06:51:00 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5c245d33af68	
#INFO	-out.form=mini	
#INFO	-out.max=unlimited	
#INFO	queryParameters=16	
#-oc.form=dec
#-sort=_r
#-nav=cat:I/324&cat:I/337&cat:I/345&tab:{I/345/gaia2}&cat:I/347&cat:VI/137&cat:VI/145&cat:J/A+A/523/A48&cat:V/149&cat:IX/52&key:source=GAIA+DR2&HTTPPRM:&&-ref=VIZ5c245d33af68&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=dec&-c.r=  2&-c.geom=r&-out.orig=standard&-order=I&-out=RA_ICRS&-out=e_RA_ICRS&-out=DE_ICRS&-out=e_DE_ICRS&-out=Source&-out=Plx&-out=e_Plx&-out=pmRA&-out=e_pmRA&-out=pmDE&-out=e_pmDE&-out=Dup&-out=FG&-out=e_FG&-out=Gmag&-out=e_Gmag&-out=FBP&-out=e_FBP&-out=BPmag&-out=e_BPmag&-out=FRP&-out=e_FRP&-out=RPmag&-out=e_RPmag&-out=BP-RP&-out=RV&-out=e_RV&-out=Teff&-out=AG&-out=E(BP-RP)&-out=Rad&-out=Lum&-out=ID&-out=eRV&-out=s_RV&-out=Tbase&-out=JDm&-out=N&-out=VC&-ignore=VC=*&VC=VC&-out=Flag&-out=RVS&-out=e_RVS&-out=o_RVS&-out=2MASS&-out=Jmag&-out=e_Jmag&-out=Hmag&-out=e_Hmag&-out=Kmag&-out=e_Kmag&-out=Qflag&-out=Bmag&-out=Vmag&-out=SpType&-out=otype&-out=Simbad&Simbad=Simbad&-out=_RA.icrs&-out=_DE.icrs&-out=Instr&-out=JD&-out=Mask&-out=Idspec&-out=Allwise&-out=IERS&-out=LC&LC=LC&-out=TBest&-out=Pf&-out=P1O&-out=P2O&-out=P3O&-out=EpG&-out=EpBP&-out=EpRP&-out=AmpG&-out=AmpBP&-out=AmpRP&-out=[Fe/H]&-out=R21G&-out=R31G&-out=phi21G&-out=phi31G&-out=MBOL&-out=e_MBOL&-out=Flag&-out=BolCorr&-out=e_BolCorr&-out=Freq&-out=e_Freq&-out=Classifier&-out=BClass&-out=BClassScore&-out=Amp&-out=Nfov&-out=abbe&-out=Nvario&-out=Tvario&-out=Vvario&-out=NGmag&-out=TimeGmag&-out=DurGmag&-out=NBPmag&-out=TimeBPmag&-out=DurBPmag&-out=NRPmag&-out=TimeRPmag&-out=DurRPmag&-out=Ntrans&-out=TransitID&-out=TimeG&-out=TimeBP&-out=TimeRP&-out=VarGr&-out=VarBPr&-out=VarRPr&-out=ProtB&-out=AImax&-out=Gunsp&-out=BPunsp&-out=RPunsp&-out=Nseg&-out=Nout&-out=SProt&-out=FAPsPRot&-out=Scos&-out=Ssin&-out=Sa0&-out=SAI&-out=SGunsp&-out=SBPunsp&-out=SRPunsp&-out=STimeS&-out=STimeE&-out=ScolI&-out=ScolM&-out=Scor&-out=Ssigni&-out=TimeOutliers&-out=Nobs&-out=MPC&-out=Name&-out=astorb&astorb=astorb&-out=Slopeg&-out=Code&-out=Obs.arc&-out=Obs.num&-out=Obs.epoch&-out=Orb.m&-out=Omega&-out=Node&-out=Incl&-out=Eccen&-out=a&-out=Orb.Date&-out=CEU&-out=CEU.rate&-out=CEU.epoch&-out=Transit&-out=Obs.ID&-out=Epoch&-out=Res.RA&-out=Res.DE&-out=Res.AL&-out=Res.AC&-out=Select&-file=-c&-out.max=unlimited&-out.form=Tab-Separated-Values&-c.eq=J2000&-c.u=arcmin&
#-c.r=  2
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=Plx
#-out=Gmag
#-out=BPmag
#-out=RPmag
#-out=BP-RP
#-out.max=unlimited
#-c.eq=J2000
#-c.u=arcsec
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	BPmag	(F7.4)	? Integrated BP mean magnitude (Vega) (phot_bp_mean_mag) (26)	[ucd=phot.mag;stat.mean;em.opt.B]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	BP-RP	(F7.4)	? BP-RP colour (photBpMeanMag-photRMeanMag) (bp_rp)	[ucd=phot.color;em.opt.B;em.opt.R]
Plx|Gmag|BPmag|RPmag|BP-RP
    1.3009|18.7753|19.8270|17.7424| 2.0845

    0.2947|19.9204|20.5621|18.8797| 1.6824

    1.9187|18.8602|19.9040|17.7161| 2.1879

    1.6484|19.6022|20.7732|18.4087| 2.3645

    1.5349|18.9460|20.0784|17.8370| 2.2414

    1.0876|14.2169|14.5462|13.7294| 0.8169

    0.7414|19.9666|20.8687|18.7605| 2.1082

    1.1206|14.5613|15.0102|13.9635| 1.0467

    1.0785|12.1962|12.7106|11.5469| 1.1637

    1.0469|18.1941|19.2533|17.1758| 2.0776

    1.3037|18.7867|20.1072|17.6003| 2.5070

    1.1585|13.9230|14.2367|13.4538| 0.7829

    0.3741|18.8215|19.9928|17.7453| 2.2475

    1.1390|15.4391|15.9059|14.8206| 1.0852

    1.0294|16.2132|16.8115|15.4786| 1.3328

    1.0883|19.5636|20.3888|18.3808| 2.0080

    1.1421|14.4308|14.7832|13.9217| 0.8615

    1.2192|15.9869|16.5429|15.2827| 1.2603

    1.1559|18.1039|19.0936|17.0932| 2.0004

    1.1938|12.6229|12.9130|12.1790| 0.7340

    0.9136|19.5749|20.5996|18.3746| 2.2250

    1.3705|18.9083|20.1498|17.7980| 2.3518

    1.1271|17.2770|18.0938|16.3559| 1.7379

    1.1257|17.3162|18.1609|16.3782| 1.7827

    1.0847|18.1227|19.0632|17.1065| 1.9567

    1.1279|15.1122|15.5313|14.5403| 0.9909

    0.8276|19.3635|20.4764|18.1436| 2.3327

    0.6352|19.5134|20.7025|18.3494| 2.3531

    1.3576|18.0263|19.0475|16.9792| 2.0683

    1.0594|18.1704|19.1604|17.1390| 2.0214

    0.9056|17.5292|18.4530|16.5645| 1.8885

    1.2071|16.1758|16.7564|15.4595| 1.2969

    1.1319|14.0273|14.3450|13.5535| 0.7915

    1.0852|14.3588|14.7127|13.8513| 0.8615

    0.6310|19.8507|20.4134|18.9272| 1.4862

    1.1912|18.9541|19.9645|17.8116| 2.1530

    1.1044|13.4929|13.7908|13.0392| 0.7517

    1.7236|19.6974|20.6606|18.4489| 2.2117

    1.0707|15.5300|16.0117|14.8994| 1.1123

    1.1449|12.7556|13.0436|12.3129| 0.7308

    1.3449|17.1456|18.0057|16.1672| 1.8384

    0.9181|16.6063|17.2996|15.8021| 1.4976

    1.1642|18.9803|20.1204|17.8210| 2.2993

    1.0873|15.1022|15.5079|14.5400| 0.9678

    1.1348|16.0700|16.6528|15.3567| 1.2961

    1.1615|15.4232|15.8839|14.8093| 1.0746

    1.6264|18.3357|19.4024|17.2836| 2.1188

    0.0305|19.5952|20.5350|18.4950| 2.0400

    1.3567|18.7893|20.0138|17.6121| 2.4017

    1.5177|19.6041|20.7112|18.4443| 2.2669

    1.1789|16.9324|17.6651|16.1058| 1.5594

    1.1472|19.6726|20.5821|18.4807| 2.1014

    1.1900|15.8454|16.3757|15.1681| 1.2077

    1.2132|17.9659|18.9592|16.9631| 1.9961

    1.1504|13.8978|14.2708|13.3724| 0.8983

    1.2766|19.2107|20.4871|18.0555| 2.4316

    0.7991|18.6218|19.2557|17.8502| 1.4055

    2.7181|19.7266|20.6968|18.4895| 2.2074

    1.4100|19.7126|20.8351|18.5516| 2.2836

    0.8767|18.9796|20.1666|17.8472| 2.3193

    1.2850|18.8757|19.9358|17.7716| 2.1642

    1.2038|19.5632|20.7690|18.2775| 2.4915

    1.0799|13.7293|14.0311|13.2683| 0.7629

    1.1492|15.1785|15.6048|14.5997| 1.0051

    1.0433|16.3732|17.0058|15.6225| 1.3833

    1.2839|16.8204|17.5466|15.9982| 1.5485

    1.1397|13.0749|13.3779|12.6098| 0.7681

    0.6177|19.2768|20.4530|18.1195| 2.3334

    1.2224|16.0565|16.6237|15.3542| 1.2695

    1.3045|18.0786|19.0760|17.0185| 2.0575

    1.1562|13.1403|13.4329|12.6893| 0.7435

    1.1535|17.0765|17.8538|16.1988| 1.6550

    1.1472|15.3375|15.7940|14.7353| 1.0587

    1.2097|17.5362|18.4962|16.5440| 1.9522

    1.2030|12.7496|13.0233|12.3193| 0.7040

    1.3162|16.2656|17.0025|15.4242| 1.5784

    1.1574|15.3491|15.9108|14.6452| 1.2657

    1.1576|15.3697|15.9400|14.6603| 1.2797

    1.0430|11.8352|12.1456|11.3728| 0.7727

    1.1337|14.0346|14.3664|13.5452| 0.8212

    1.1978|17.9148|18.8796|16.9009| 1.9787

    1.2928|17.3200|18.1270|16.3837| 1.7433

    1.0335|13.1227|13.4216|12.6645| 0.7571

    1.9251|19.7857|20.7513|18.5252| 2.2262

    1.2757|18.4018|19.4716|17.3382| 2.1334

    1.2044|19.1395|20.2190|17.9382| 2.2808

    1.1181|15.8593|16.3807|15.1919| 1.1888

    0.7861|18.5758|19.6626|17.4814| 2.1813

    1.1434|12.1218|12.4236|11.6654| 0.7583

    1.2602|18.2847|19.4673|17.1772| 2.2901

    1.1492|12.5258|12.8945|11.9994| 0.8951

    0.9262|16.7208|17.4676|15.8756| 1.5919

    1.1252|14.2389|14.6747|13.6494| 1.0253

    0.9630|17.3467|18.4224|16.2917| 2.1307

    1.1579|10.2024|10.7649| 9.5266| 1.2383

    1.1164|14.4666|14.8199|13.9517| 0.8683

    1.2647|16.8525|17.5791|16.0313| 1.5478

    1.2449|15.4166|15.8849|14.8009| 1.0840

    1.2182|16.5032|17.1590|15.7239| 1.4351

    1.3126|18.0707|19.0366|17.0406| 1.9960

    1.2283|18.0216|18.9079|17.0117| 1.8962

    1.5835|17.6656|18.6626|16.6844| 1.9783

    1.1691|15.9041|16.4364|15.2210| 1.2155

    1.1759|14.8684|15.2627|14.3190| 0.9437

    1.1821|16.3997|17.0570|15.6161| 1.4409

    1.1500|12.9738|13.2568|12.5318| 0.7250

    1.0666|15.3380|15.8492|14.6736| 1.1755

    0.9510|19.2232|20.0813|17.5725| 2.5088
          |19.8236|       |       |

    1.1423|14.7086|15.1262|14.1331| 0.9931

    1.2165|16.4645|17.1300|15.6849| 1.4451

    1.1395|14.0328|14.3610|13.5450| 0.8160

    1.0766|16.7366|17.5487|15.8444| 1.7043

    1.0544|18.3244|19.3173|17.2921| 2.0252

    1.3187|19.5186|20.2838|18.2010| 2.0829

    1.7072|19.5455|20.3510|18.2680| 2.0830

    1.0384|19.3940|20.4783|18.1737| 2.3045

    1.1848|16.5883|17.2916|15.7676| 1.5241

    1.4897|15.6143|16.1596|14.8915| 1.2681

    1.0423|17.2679|18.0664|16.3768| 1.6897

    1.2044|17.7311|18.6516|16.7635| 1.8881

    1.0608|13.0567|13.3550|12.5945| 0.7605

    1.0921|13.4018|13.6854|12.9602| 0.7252

    1.0547|18.8026|19.8773|17.6874| 2.1899

    1.1502|14.9560|15.3619|14.3987| 0.9632

    1.1229|13.6512|13.9595|13.1876| 0.7719

    1.3243|18.6033|19.8694|17.4774| 2.3920

    1.2331|15.0668|15.4960|14.4884| 1.0076

    1.1203|15.2756|15.7218|14.6720| 1.0498

    0.9175|14.4890|14.8531|13.9653| 0.8878

    1.2339|17.4860|18.3490|16.5602| 1.7888

    1.2325|19.5612|20.5789|18.3573| 2.2217

    2.0136|19.5920|20.4655|18.3095| 2.1560

    1.3811|18.5650|19.5971|17.4824| 2.1147

    0.6510|18.8077|19.8793|17.6867| 2.1926

    1.0805|15.1549|15.5887|14.5704| 1.0183

    1.0246|12.6189|12.9183|12.1625| 0.7558

    1.0660|18.1676|19.1561|17.1347| 2.0215

    1.0960|17.9359|19.0764|16.8486| 2.2278

    0.8690|19.5147|20.9426|18.3527| 2.5899

    1.2500|16.7134|17.4052|15.9144| 1.4908

    1.1820|19.4768|20.6141|18.3253| 2.2888

    1.2330|19.1780|20.3595|18.0444| 2.3151

    1.1054|14.0201|14.3703|13.5071| 0.8632

    1.1471|13.5378|13.8318|13.0879| 0.7439

    0.9811|17.8998|18.8410|16.9151| 1.9259

    1.1137|15.3470|15.7972|14.7359| 1.0613

    1.1619|11.2176|11.7738|10.5553| 1.2185

    1.4571|19.1214|20.2598|18.0127| 2.2471

    1.1391| 8.2172| 9.1247| 7.3131| 1.8116

    1.0408|15.4118|15.8767|14.7967| 1.0801

   -0.3150|19.7070|20.5365|18.4191| 2.1174

    1.1653|13.9924|14.3119|13.5147| 0.7972

    1.1081|13.2903|13.6079|12.8155| 0.7924

    1.0401|18.1207|19.0796|17.1201| 1.9595

    0.9665|19.5231|20.6243|18.3251| 2.2991

    1.4596|18.1468|19.0622|17.1106| 1.9516

    1.1837|16.0966|16.6460|15.3673| 1.2787

    1.3700|19.3687|20.2738|18.2185| 2.0553

    1.0464|12.4886|12.7909|12.0310| 0.7599

    1.1654|13.9981|14.3129|13.5268| 0.7861

    1.1077|13.3701|13.6580|12.9243| 0.7337

    1.2287|13.3138|13.6206|12.8480| 0.7726

    1.1908|13.7131|14.0160|13.2514| 0.7646

    0.7353|19.5857|20.3311|18.5122| 1.8188

    1.3143|18.2779|19.3278|17.2515| 2.0762

    1.1134|13.1341|13.4398|12.6667| 0.7731

    1.2299|17.6763|18.5598|16.7210| 1.8388

    1.1551|13.3748|13.6869|12.9015| 0.7854

    0.4587|19.8693|21.0855|18.5955| 2.4900

    0.7505|18.7572|19.8501|17.6357| 2.2144

    0.9123|18.7328|19.7417|17.6256| 2.1161

    1.0465|18.7393|19.7348|17.6208| 2.1139

    1.1853|16.2512|16.8642|15.5138| 1.3505

    1.1319|15.5271|16.0138|14.8887| 1.1251

    1.1604|12.9795|13.2832|12.5180| 0.7652

    1.1019|14.7666|15.1448|14.2201| 0.9247

    1.5060|19.6591|20.5509|18.4548| 2.0961

    1.1598|15.3988|15.8653|14.7818| 1.0834

    1.2721|19.7167|20.9224|18.5470| 2.3754

    2.0562|19.5687|20.5478|18.3634| 2.1845

    1.1254|15.0869|15.5181|14.5040| 1.0141

    2.0449|19.6710|20.7025|18.3429| 2.3596

    1.1701|14.2360|14.5689|13.7432| 0.8258

    1.1948|13.5134|13.8414|13.0273| 0.8141

    1.0916|12.1955|12.3130|11.9725| 0.3406

    1.1530|13.3972|13.9742|12.6771| 1.2971

    1.1775|15.8952|16.5025|15.1533| 1.3492

    1.1746|13.5888|13.8845|13.1370| 0.7475

    1.2279|17.9720|18.9519|16.9672| 1.9848

    1.0970|14.0536|14.3795|13.5750| 0.8046

    1.9474|19.7468|21.1094|18.4230| 2.6863

    1.1919|15.2466|15.7202|14.6026| 1.1176

    1.0457|15.8737|16.4194|15.1741| 1.2454

    1.2502|16.3433|16.9689|15.5982| 1.3707

    1.3791|18.0414|19.2138|16.9463| 2.2675

    1.0924|13.9367|14.2527|13.4625| 0.7902

    1.2508|16.8545|17.5695|16.0105| 1.5590

    1.1165|13.4445|13.7458|12.9888| 0.7570

    1.2839|19.6002|20.8426|18.3780| 2.4646

    1.7095|19.6764|20.8951|18.4124| 2.4827

    1.1356|13.4761|13.7793|13.0162| 0.7631

    1.0307|13.8833|14.2387|13.3693| 0.8694

    1.0816|14.8084|15.2014|14.2555| 0.9459

    1.1566|18.2770|19.4976|17.1395| 2.3581

    1.1613|18.8095|18.4508|18.5726|-0.1218

    1.1984|14.7069|15.0858|14.1698| 0.9160

    1.2730|19.2497|20.5227|18.0410| 2.4817

    1.2109|18.2289|19.4068|17.1174| 2.2895

    1.0875|14.9808|15.3892|14.4066| 0.9826

    1.2437|18.9735|20.2585|17.7785| 2.4800

    1.0358|13.1065|13.4013|12.6483| 0.7530

    0.7362|19.3233|20.4199|18.1334| 2.2865

    1.0472|15.7303|16.2494|15.0727| 1.1767

    0.2951|19.6270|20.7671|18.3528| 2.4143

    0.8868|17.1317|17.8909|16.2526| 1.6383

    1.7992|18.8095|20.0357|17.6300| 2.4057

    1.1250|17.9863|18.9582|16.9478| 2.0103

    1.1358| 9.9176|10.5819| 9.1695| 1.4124

    1.8395|19.9124|21.1624|18.6426| 2.5198

    1.1054|14.4005|14.7473|13.8966| 0.8507

    1.1339|18.2620|19.3186|17.1783| 2.1403

    0.9464|17.9167|18.8927|16.9073| 1.9854

    1.1199|12.5898|12.8904|12.1331| 0.7573

    1.1783|16.7739|17.4866|15.9473| 1.5393

    1.4004|19.8554|20.2843|18.4758| 1.8085

    1.1393|13.8978|14.2114|13.4270| 0.7844

    1.1894|15.0127|15.4208|14.4363| 0.9845

    1.6242|19.8786|20.8469|18.7249| 2.1221

    0.9314|16.3863|17.0140|15.6246| 1.3894

    1.1386|17.5960|18.5603|16.6277| 1.9326

    1.1163|15.2661|15.7159|14.6691| 1.0468

    1.1477|14.3824|14.7314|13.8739| 0.8575

    1.1077|16.1401|16.7328|15.4174| 1.3154

    0.8104|18.2244|18.8825|17.1128| 1.7698

    1.1699|14.0855|14.4250|13.5881| 0.8369

    1.1118|13.3707|13.6817|12.8996| 0.7821

    1.4459|19.0609|20.1689|17.8984| 2.2705

    0.9672|17.5196|18.3764|16.5625| 1.8138

    1.0263|16.3828|17.0108|15.6270| 1.3838

    0.5409|19.6423|20.7056|18.4234| 2.2821

    1.9461|19.6067|20.5167|18.4186| 2.0981

    1.0740|16.1694|16.7514|15.4462| 1.3052

    1.6038|19.9642|21.0356|18.7426| 2.2930

    1.0949|13.1546|13.4660|12.6894| 0.7766

    0.9114|18.2406|19.2829|17.1946| 2.0883

    1.1181|18.5032|19.6041|17.4279| 2.1762

    0.8375|18.9403|20.0268|17.7978| 2.2290

    1.7631|19.5819|20.5357|18.3580| 2.1777

    1.1016|12.6263|13.1240|11.9888| 1.1352

    1.0158|15.8821|16.4261|15.2004| 1.2256

    1.1395|15.0267|15.4410|14.4544| 0.9865

    1.1266|15.2288|15.6698|14.6269| 1.0428

    1.0848|12.6141|13.0062|12.0733| 0.9329

    1.1915|19.3504|20.3687|18.1860| 2.1827

    3.1433|19.9589|20.4648|18.6457| 1.8191

    0.9175|17.8646|18.7565|16.8625| 1.8939

    1.0034|16.4331|17.2234|15.5524| 1.6710

    1.2405|14.7181|15.1233|14.1524| 0.9709

    1.1613|12.5101|12.8632|12.0008| 0.8625

    1.0593|17.8819|18.8211|16.9062| 1.9149

    1.5637|19.1303|20.2890|17.9525| 2.3364

    1.0896|17.2538|18.0754|16.3656| 1.7097

    1.0817|13.5536|13.8561|13.0957| 0.7603

    1.2048|13.3101|13.6342|12.8289| 0.8054

    1.1824|14.6397|15.0059|14.1151| 0.8908

    1.0888|13.8863|14.2483|13.3666| 0.8817

    1.0871|16.2251|16.8258|15.4884| 1.3374

    0.7704|18.9663|20.2015|17.8057| 2.3957

    1.0810|14.8004|15.1911|14.2537| 0.9374

    1.9605|19.4909|20.4288|18.2882| 2.1406

    1.1621|16.4973|17.1412|15.7314| 1.4098

    1.1923|16.5627|17.2385|15.7790| 1.4595

    1.0919|10.5110|11.0020| 9.8914| 1.1107

    1.1538|17.4917|18.4896|16.4569| 2.0327

    1.2150|15.4834|15.9620|14.8529| 1.1091

    1.5812|19.6660|20.9255|18.4813| 2.4443

    1.0992|13.5487|13.8447|13.0976| 0.7470

    1.1415|15.8294|16.3510|15.1650| 1.1861

    1.2749|16.0082|16.5674|15.3104| 1.2570

    1.1123|14.3425|14.6790|13.8471| 0.8318

    1.1311|13.6419|13.9865|13.1298| 0.8567

    1.1767|13.0543|13.3500|12.5974| 0.7526

    0.6382|19.9230|20.6873|18.5190| 2.1683

    1.5190|19.6538|20.8211|18.4010| 2.4201

    1.1213|13.1641|13.4609|12.7069| 0.7540

    1.0487|14.6268|14.9959|14.0987| 0.8972

    1.1768|12.5173|12.8372|12.0408| 0.7964

    0.9305|18.9961|20.3067|17.7932| 2.5135

    1.1481|13.0662|13.3593|12.6114| 0.7479

    1.0662|14.5083|14.8694|13.9885| 0.8809

    1.0991|13.7695|14.0800|13.3011| 0.7788

    1.1753|12.9527|13.2416|12.5052| 0.7365

    1.1723|10.9593|11.5222|10.2810| 1.2412

    1.1248|14.4756|14.9090|13.8925| 1.0165

    1.1797|13.1369|13.6935|12.4423| 1.2512

    1.1472|15.5474|16.0294|14.9143| 1.1151

    1.1029|14.3580|14.7017|13.8603| 0.8414

    1.0580|13.0704|13.3786|12.5964| 0.7822

    1.1147|13.4979|13.7892|13.0484| 0.7407

    1.1441|15.0274|15.4445|14.4567| 0.9879

    1.1341|12.5091|12.8644|12.0033| 0.8611

    1.1256|15.0617|15.4892|14.4833| 1.0059

    1.7942|19.4205|20.4909|18.2603| 2.2306

    1.2900|19.3296|20.4163|18.1460| 2.2703

    1.1227|12.4021|12.7215|11.9305| 0.7910

    1.1799|14.4666|14.8185|13.9559| 0.8625

    1.0468|14.9663|15.3808|14.4017| 0.9791

    1.1024|12.8113|13.2607|12.2146| 1.0462

    1.5871|19.4277|20.4792|18.2700| 2.2092

    1.0007|16.1431|16.7790|15.3826| 1.3965

    1.0892|15.5485|16.0349|14.9218| 1.1130

    1.1287|13.4744|13.7609|13.0268| 0.7341

    1.1423|13.5787|13.8776|13.1216| 0.7560

    1.0736|13.7448|14.0552|13.2759| 0.7793

    1.1373|13.6303|13.9257|13.1680| 0.7576

    1.1033|14.5853|14.9530|14.0589| 0.8941

    1.1158|15.0002|15.4284|14.4147| 1.0136

    1.0702|16.5683|17.2486|15.7756| 1.4730

    1.1543|14.8703|15.2674|14.3148| 0.9526

    1.0919|15.5402|16.0291|14.9036| 1.1255

    1.2304|14.9271|15.3394|14.3482| 0.9912

    1.1913|17.9699|18.9711|16.9403| 2.0308

    1.1350|15.5811|16.1907|14.8477| 1.3431

    1.1847|16.0868|16.6633|15.3758| 1.2876

    1.0959|13.8757|14.1893|13.4050| 0.7842

    0.9248|17.8293|18.7929|16.8548| 1.9381

    1.1445|15.2996|15.7502|14.6862| 1.0640

    1.1994|13.7138|14.0157|13.2522| 0.7635

    1.1729|15.3297|15.7798|14.7322| 1.0476

    1.1363|13.0779|13.3765|12.6147| 0.7618

    1.1395|14.3461|14.6877|13.8445| 0.8432

    1.1563|14.2481|14.5922|13.7390| 0.8532

    1.1994|16.6672|17.4618|15.7799| 1.6819

    1.1485|13.2499|13.5488|12.7902| 0.7586

    1.3222|17.6549|18.4739|16.6797| 1.7942

    1.0435|17.4515|18.3283|16.5309| 1.7974

    1.1144|17.4057|18.2708|16.4914| 1.7795

    1.1876| 9.2529| 9.9857| 8.4573| 1.5284

    1.1571|16.4999|17.1406|15.7261| 1.4145

    1.1498|18.3457|19.3532|17.3046| 2.0486

    1.1566|12.2206|12.6116|11.6752| 0.9364

    1.0876|13.2971|13.5858|12.8470| 0.7388

    1.1488|14.6125|15.0624|14.0118| 1.0506

    1.2404|15.5100|15.9860|14.8827| 1.1033

    1.2201|17.6401|18.5634|16.7004| 1.8630

    1.0710|16.5259|17.2046|15.7302| 1.4744

    1.1430|14.5484|14.9261|13.9972| 0.9290

    1.0536|11.2313|11.7120|10.6384| 1.0735

    1.1623|16.7858|17.4937|15.9602| 1.5335

    1.3489|19.9646|20.7034|18.7341| 1.9693

    1.4770|19.5996|20.8313|18.4112| 2.4201

    1.0899|13.8339|14.1469|13.3693| 0.7776

    1.2669|16.9795|17.7137|16.1291| 1.5846

    1.1207|15.0684|15.4801|14.4982| 0.9819

    1.0976|12.5751|12.8572|12.1382| 0.7190

    1.0658|18.3975|19.5603|17.2533| 2.3069

    1.1776|14.8326|15.2923|14.2155| 1.0768

    1.1049|13.7872|14.0987|13.3165| 0.7822

    1.0970|13.4883|13.8216|12.9979| 0.8237

    1.2439|12.1159|12.4128|11.6667| 0.7461

    1.1463|14.0168|14.3455|13.5306| 0.8149

    1.3453|17.8382|18.7482|16.8583| 1.8899

    1.2154|15.0917|15.5006|14.5128| 0.9879

    0.0188|19.8871|21.1162|18.6347| 2.4815

    1.1416|13.5927|13.8898|13.1388| 0.7510

    1.2118|11.3524|11.9050|10.6875| 1.2176

    1.1306|14.3927|14.7487|13.8723| 0.8764

    1.0944|17.0787|17.8241|16.1882| 1.6359

    1.1783|15.5911|16.0796|14.9517| 1.1279

    1.4631|18.7710|19.7844|17.6678| 2.1166

    1.0762| 9.0894| 9.8025| 8.3089| 1.4936

    1.0535|16.8438|17.5720|16.0087| 1.5633

    1.1607|12.5549|12.8656|12.0891| 0.7765

    1.1968|16.9538|17.7088|16.1071| 1.6018

    1.5808|18.6159|19.6612|17.5134| 2.1478

    1.0549|15.8270|16.3558|15.1598| 1.1959

    0.6791|19.4473|20.5512|18.2250| 2.3262

    1.2218|15.8843|16.4227|15.2016| 1.2211

    1.1512|19.8877|21.2040|18.6534| 2.5506

    1.2868|18.0366|18.9389|17.0080| 1.9309

    1.1132|13.4718|13.7851|12.9998| 0.7853

    1.1730|16.7998|17.5118|15.9828| 1.5290

    1.2378|16.0888|16.6492|15.3653| 1.2839

    1.1279|15.4824|15.9353|14.8536| 1.0817

    1.1506|13.4173|13.7164|12.9639| 0.7525

    1.1192|13.1670|13.4707|12.6731| 0.7976

    1.1695|12.5050|12.8231|12.0311| 0.7919

    0.8971|18.3012|19.2523|17.2544| 1.9979

    1.0784|17.8703|18.9068|16.8234| 2.0833

    0.8288|17.5782|18.4779|16.6510| 1.8270

    1.2220|16.1483|16.7425|15.4276| 1.3148

    1.1025|13.5150|13.8104|13.0601| 0.7503

    1.0741|15.1492|15.6853|14.4776| 1.2077

    0.8072|19.3452|20.3661|18.1142| 2.2520

    1.1006|15.3232|15.7716|14.7206| 1.0511

    1.1428|13.4420|13.7327|12.9913| 0.7414

    1.6292|18.9430|19.9216|17.7776| 2.1439

    1.0396|16.9241|17.6368|16.0690| 1.5678

    1.0933|16.2527|16.8565|15.5159| 1.3405

    1.2827|17.5282|18.3706|16.5841| 1.7865

    1.1375|13.5799|13.8782|13.1281| 0.7501

    0.9104|18.1541|19.2090|17.1251| 2.0839

    1.2279|16.0104|16.5769|15.3081| 1.2688

    1.1966|15.0610|15.4752|14.4907| 0.9845

    1.1525|14.2696|14.6057|13.7782| 0.8276

    1.1506|16.7953|17.4946|15.9822| 1.5125

    1.2307|13.3616|13.6549|12.9098| 0.7451

    1.0707|15.2714|15.7083|14.6830| 1.0253

    1.2109|12.3721|12.8032|11.7895| 1.0137

    1.1547|10.2304|10.8029| 9.5461| 1.2567

