#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-12-27T06:15:24 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5c245d33af68	
#INFO	-out.form=mini	
#INFO	-out.max=unlimited	
#INFO	queryParameters=16	
#-oc.form=dec
#-sort=_r
#-nav=cat:I/324&cat:I/337&cat:I/345&tab:{I/345/gaia2}&cat:I/347&cat:VI/137&cat:VI/145&cat:J/A+A/523/A48&cat:V/149&cat:IX/52&key:source=GAIA+DR2&HTTPPRM:&&-ref=VIZ5c245d33af68&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=dec&-c.r=  2&-c.geom=r&-out.orig=standard&-order=I&-out=RA_ICRS&-out=e_RA_ICRS&-out=DE_ICRS&-out=e_DE_ICRS&-out=Source&-out=Plx&-out=e_Plx&-out=pmRA&-out=e_pmRA&-out=pmDE&-out=e_pmDE&-out=Dup&-out=FG&-out=e_FG&-out=Gmag&-out=e_Gmag&-out=FBP&-out=e_FBP&-out=BPmag&-out=e_BPmag&-out=FRP&-out=e_FRP&-out=RPmag&-out=e_RPmag&-out=BP-RP&-out=RV&-out=e_RV&-out=Teff&-out=AG&-out=E(BP-RP)&-out=Rad&-out=Lum&-out=ID&-out=eRV&-out=s_RV&-out=Tbase&-out=JDm&-out=N&-out=VC&-ignore=VC=*&VC=VC&-out=Flag&-out=RVS&-out=e_RVS&-out=o_RVS&-out=2MASS&-out=Jmag&-out=e_Jmag&-out=Hmag&-out=e_Hmag&-out=Kmag&-out=e_Kmag&-out=Qflag&-out=Bmag&-out=Vmag&-out=SpType&-out=otype&-out=Simbad&Simbad=Simbad&-out=_RA.icrs&-out=_DE.icrs&-out=Instr&-out=JD&-out=Mask&-out=Idspec&-out=Allwise&-out=IERS&-out=LC&LC=LC&-out=TBest&-out=Pf&-out=P1O&-out=P2O&-out=P3O&-out=EpG&-out=EpBP&-out=EpRP&-out=AmpG&-out=AmpBP&-out=AmpRP&-out=[Fe/H]&-out=R21G&-out=R31G&-out=phi21G&-out=phi31G&-out=MBOL&-out=e_MBOL&-out=Flag&-out=BolCorr&-out=e_BolCorr&-out=Freq&-out=e_Freq&-out=Classifier&-out=BClass&-out=BClassScore&-out=Amp&-out=Nfov&-out=abbe&-out=Nvario&-out=Tvario&-out=Vvario&-out=NGmag&-out=TimeGmag&-out=DurGmag&-out=NBPmag&-out=TimeBPmag&-out=DurBPmag&-out=NRPmag&-out=TimeRPmag&-out=DurRPmag&-out=Ntrans&-out=TransitID&-out=TimeG&-out=TimeBP&-out=TimeRP&-out=VarGr&-out=VarBPr&-out=VarRPr&-out=ProtB&-out=AImax&-out=Gunsp&-out=BPunsp&-out=RPunsp&-out=Nseg&-out=Nout&-out=SProt&-out=FAPsPRot&-out=Scos&-out=Ssin&-out=Sa0&-out=SAI&-out=SGunsp&-out=SBPunsp&-out=SRPunsp&-out=STimeS&-out=STimeE&-out=ScolI&-out=ScolM&-out=Scor&-out=Ssigni&-out=TimeOutliers&-out=Nobs&-out=MPC&-out=Name&-out=astorb&astorb=astorb&-out=Slopeg&-out=Code&-out=Obs.arc&-out=Obs.num&-out=Obs.epoch&-out=Orb.m&-out=Omega&-out=Node&-out=Incl&-out=Eccen&-out=a&-out=Orb.Date&-out=CEU&-out=CEU.rate&-out=CEU.epoch&-out=Transit&-out=Obs.ID&-out=Epoch&-out=Res.RA&-out=Res.DE&-out=Res.AL&-out=Res.AC&-out=Select&-file=-c&-out.max=unlimited&-out.form=Tab-Separated-Values&-c.eq=J2000&-c.u=arcmin&
#-c.r=  2
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=Plx
#-out=Gmag
#-out=BPmag
#-out=RPmag
#-out=BP-RP
#-out.max=unlimited
#-c.eq=J2000
#-c.u=arcsec
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	BPmag	(F7.4)	? Integrated BP mean magnitude (Vega) (phot_bp_mean_mag) (26)	[ucd=phot.mag;stat.mean;em.opt.B]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	BP-RP	(F7.4)	? BP-RP colour (photBpMeanMag-photRMeanMag) (bp_rp)	[ucd=phot.color;em.opt.B;em.opt.R]
Plx|Gmag|BPmag|RPmag|BP-RP
    0.5697|16.3681|16.7910|15.8002| 0.9909

    0.6766|19.7760|20.7569|18.8014| 1.9555

    0.5018|17.4790|18.0182|16.7868| 1.2314

    0.5984|17.2081|17.7461|16.5148| 1.2313

    0.4939|15.0961|15.4391|14.5849| 0.8542

    0.5073|17.6433|18.2353|16.9411| 1.2942

    0.5260|15.4065|15.7644|14.8864| 0.8780

    0.5344|15.1417|15.5130|14.6045| 0.9085

    0.5901|16.9370|17.4053|16.3186| 1.0867

    0.5382|17.4202|18.0818|16.6549| 1.4269

    0.5281|16.7715|17.2322|16.1675| 1.0646

    0.5089|15.1206|15.4760|14.6010| 0.8750

    0.5987|16.8402|17.3429|16.1804| 1.1625

    0.4812|13.5950|14.1673|12.8954| 1.2719

    0.4634|15.0973|15.4556|14.5794| 0.8762

    0.5115|17.3712|18.0202|16.5953| 1.4250

    0.4605|17.0048|17.4917|16.3745| 1.1172

    0.5772|19.8635|20.8683|18.7659| 2.1024

    0.5154|14.8946|15.2501|14.3618| 0.8882

    0.4759|17.1090|17.6224|16.4497| 1.1726

    0.5186|17.6420|18.2183|16.9379| 1.2804

    0.4462|16.2971|16.7098|15.7278| 0.9819

    0.5004|15.8517|16.2110|15.3203| 0.8907

    0.3086|15.9685|15.9754|14.9985| 0.9769
    0.4641|16.1325|

    0.5280|14.7568|15.1435|14.2106| 0.9329

    0.5315|15.6683|16.0287|15.1493| 0.8794

    0.3805|19.3650|20.3231|18.4326| 1.8905

    0.5377|18.8894|19.7643|17.9600| 1.8042

    0.2718|18.3447|19.0677|17.5272| 1.5405

    0.4639|19.1145|20.0443|18.1504| 1.8939

    0.2214|19.9582|20.9308|18.8864| 2.0444

    0.5137|14.7544|15.1514|14.1913| 0.9600

    0.3516|17.8271|18.4056|17.0852| 1.3204

    0.5416|14.8522|15.3024|14.2406| 1.0617

    0.4832|14.8927|15.3929|14.2425| 1.1505

    0.5040|14.8160|15.1870|14.2868| 0.9001

    0.5328|15.7425|16.0925|15.2167| 0.8759

    0.5549|17.9167|18.7196|17.0197| 1.6999

    0.0830|19.0731|20.0473|18.0707| 1.9766

    0.3671|17.8532|18.4990|17.0911| 1.4079

    0.4548|17.2574|17.7577|16.6124| 1.1453

    0.5407|16.1464|16.5475|15.5802| 0.9674

    0.5551|15.3803|15.7331|14.8621| 0.8709

    0.5158|16.6119|17.0443|16.0312| 1.0131

    0.5502|15.9462|16.3256|15.4086| 0.9170

    0.4312|16.5778|17.0437|15.9496| 1.0941

    0.4526|16.3822|16.8024|15.8179| 0.9845

    0.4850|14.6833|15.2198|14.0155| 1.2043

    0.4587|12.6623|13.3021|11.9186| 1.3834

    0.8533|19.7581|20.8471|18.7421| 2.1051

    0.5587|17.5788|18.2544|16.7636| 1.4907

    0.0134|19.5740|20.5779|18.4530| 2.1249

    0.4985|15.5535|15.9216|15.0221| 0.8994

    0.5452|15.6828|16.0390|15.1676| 0.8713

    0.4679|14.7061|15.2617|14.0184| 1.2433

    0.5754|15.4365|15.7920|14.9144| 0.8776

    0.4630|15.4196|15.8092|14.8525| 0.9567

    0.5596|16.0695|16.4817|15.5017| 0.9800

    0.5326|15.8960|16.2793|15.3471| 0.9322

    0.5524|14.7594|15.1680|14.1951| 0.9729

    0.5149|17.3327|17.8764|16.6622| 1.2142

    0.4060|17.6850|18.2983|16.9743| 1.3240

    0.4610|16.3215|16.7717|15.7199| 1.0519

    0.5395|19.8720|20.9058|18.8144| 2.0913

    0.5435|15.0713|15.4280|14.5555| 0.8725

    0.6945|18.6076|19.3652|17.7639| 1.6013

    0.4319|17.3046|18.0010|16.5088| 1.4922

    0.7719|18.9670|19.9855|17.9706| 2.0149

    0.4511|15.7730|16.1798|15.2046| 0.9752

    0.5263|17.2257|17.7685|16.5675| 1.2010

    0.5155|14.9142|15.2857|14.3809| 0.9048

    0.3972|17.5501|18.1223|16.7936| 1.3287

    0.5377|14.7536|15.1284|14.2189| 0.9096

    0.4956|16.8203|17.3212|16.1725| 1.1487

    0.8882|18.7058|19.5400|17.7611| 1.7789

    0.5515|15.6206|15.9835|15.0994| 0.8841

    0.1762|19.1912|20.2033|18.2302| 1.9731

    0.5875|16.5971|17.1343|15.9276| 1.2068

    0.3586|18.0584|18.6916|17.2942| 1.3974

    0.4853|12.0881|12.7012|11.3668| 1.3344

    0.5375|15.4122|15.7580|14.9041| 0.8539

    0.3498|17.8983|18.5417|17.1465| 1.3952

    0.7209|18.5590|19.1839|17.6072| 1.5767

    0.2642|19.4652|20.3784|18.4997| 1.8787

    0.6509|18.3719|19.1535|17.5601| 1.5934

    0.4932|14.8626|15.2445|14.3203| 0.9243

    0.5228|15.2112|15.5736|14.6962| 0.8774

    0.4870|15.9853|16.3630|15.4427| 0.9202

    0.4496|16.4233|16.9482|15.7455| 1.2027

    0.6128|18.5386|19.3490|17.5739| 1.7751

    0.7728|18.7334|19.5477|17.8462| 1.7015

    0.5419|17.1574|17.6681|16.5013| 1.1668

    0.4710|16.4625|16.8786|15.8845| 0.9940

    0.6133|16.0079|16.3970|15.4677| 0.9293

    0.6302|18.4477|19.3919|17.4532| 1.9386

    0.3821|19.2434|20.0984|18.2052| 1.8932

    0.3379|17.9195|18.5481|17.1582| 1.3899

    0.5370|17.3622|17.8665|16.6834| 1.1831

    0.6014|19.7639|20.5929|18.6789| 1.9140

    0.4513|16.8317|17.4109|16.1043| 1.3067

    0.6213|17.3187|17.8605|16.6257| 1.2349

    0.3228|17.9780|18.6456|17.2283| 1.4172

    0.5255|15.1054|15.4515|14.5979| 0.8537

    0.4662|15.0164|15.3698|14.5085| 0.8613

    0.5794|17.6467|18.2521|16.9449| 1.3072

    0.3974|18.4005|19.1367|17.5795| 1.5572

    0.5071|15.3415|15.6997|14.8210| 0.8787

    0.6298|18.1885|18.8154|17.3825| 1.4329

    0.3867|16.0065|16.4473|15.4120| 1.0353

    0.2329|18.3699|19.0944|17.5370| 1.5575

    0.6121|19.1638|19.9993|18.3121| 1.6872

    0.8620|19.7832|20.5988|18.7541| 1.8448

    0.2396|18.5946|19.4307|17.6716| 1.7591

    0.5391|17.4495|17.9877|16.7644| 1.2233

    0.4148|17.7356|18.3196|17.0088| 1.3109

    0.4891|15.7010|16.0660|15.1787| 0.8873

    0.5705|19.9559|20.8931|18.8889| 2.0042

    0.4228|18.0942|18.7778|17.2782| 1.4996

    0.5273|15.6302|15.9914|15.1053| 0.8861

    0.5063|16.6760|17.1224|16.0772| 1.0452

    0.5254|16.1446|16.5423|15.5963| 0.9460

    0.5976|18.7115|19.4989|17.8448| 1.6542

    0.5294|14.9223|15.4382|14.2615| 1.1767

    0.6070|18.3830|19.1290|17.5563| 1.5727

    0.3827|19.9523|21.0256|18.9609| 2.0646

    0.2359|17.8658|18.5025|17.0742| 1.4283

    0.5277|19.1171|20.0755|18.0553| 2.0202

    0.4905|16.1341|16.5240|15.5886| 0.9355

    0.4321|18.2712|19.1839|17.3497| 1.8341

    0.5348|15.9666|16.4097|15.3760| 1.0337

    0.4566|17.1166|17.6180|16.4737| 1.1443

    0.4222|19.4961|20.5085|18.5127| 1.9959

    0.7113|18.4866|19.1527|17.6373| 1.5154

    0.3229|18.8279|19.6849|17.9410| 1.7440

    0.4933|16.0618|16.4478|15.5099| 0.9379

    0.9604|19.5682|20.6551|18.5835| 2.0716

    0.6247|19.2786|20.3710|18.2825| 2.0885

    0.5169|15.8445|16.2527|15.2797| 0.9731

    0.3996|16.5482|17.0153|15.9377| 1.0776

    0.5103|16.8694|17.3276|16.2520| 1.0756

    0.6107|17.4806|18.0408|16.7856| 1.2552

    0.5219|14.9256|15.4058|14.3005| 1.1053

    0.5647|18.8724|19.7303|17.9961| 1.7342

    0.7206|19.2905|20.3451|18.2273| 2.1178

    0.1771|19.2398|20.1403|18.2782| 1.8621

    0.5980|17.6022|18.1190|16.8897| 1.2293

    0.3906|19.2652|20.2820|18.2488| 2.0332

    0.5134|16.2060|16.6137|15.6384| 0.9753

    0.4851|15.7805|16.1551|15.2444| 0.9107

    0.4867|18.1412|18.8365|17.3035| 1.5329

    0.2344|18.4957|19.3844|17.6088| 1.7756

    0.5109|15.0783|15.4353|14.5592| 0.8762

    0.3438|19.3178|20.1283|18.3670| 1.7613

    0.5181|15.4641|15.8320|14.9329| 0.8990

    0.4752|16.8536|17.3363|16.2155| 1.1208

    0.7067|17.6361|18.1862|16.9343| 1.2519

    0.4476|16.5839|17.0225|15.9901| 1.0324

    0.5058|15.3029|15.6423|14.7933| 0.8490

    0.3124|18.8306|19.6773|17.9387| 1.7386

    0.4802|15.8391|16.2053|15.3186| 0.8867

    0.7195|18.6811|19.5186|17.8320| 1.6866

    0.4978|15.1025|15.4470|14.5938| 0.8532

    0.2513|19.7315|20.5399|18.6720| 1.8679

    0.4791|18.2855|18.9906|17.4902| 1.5004

    0.2629|17.5761|18.1306|16.8780| 1.2525

    0.6001|17.0149|17.5052|16.3839| 1.1213

    0.5100|17.2000|17.7287|16.5512| 1.1775

    0.6392|16.1798|16.5805|15.6337| 0.9468

    0.4593|18.2328|18.8946|17.4329| 1.4617

    0.6562|17.7700|18.3877|17.0460| 1.3417

    0.4981|14.9114|15.2632|14.3979| 0.8653

    0.4170|15.6446|16.0031|15.1263| 0.8768

    0.3995|17.6624|18.3613|16.8612| 1.5000

    0.7231|18.1511|18.8512|17.3682| 1.4831

    0.7293|17.4350|17.9248|16.7647| 1.1601

    0.4967|15.6344|16.0450|15.0617| 0.9833

    0.4667|17.6075|18.1891|16.9021| 1.2870

    0.1525|18.5981|19.4112|17.7488| 1.6625

    0.6850|18.7513|19.5477|17.8616| 1.6861

    0.6055|16.6418|17.1011|16.0414| 1.0597

    0.5055|15.1875|15.5517|14.6646| 0.8871

    0.5464|17.0525|17.5454|16.4241| 1.1213

    0.5202|17.8505|18.4718|17.1019| 1.3700

    0.5657|17.1668|17.7773|16.4215| 1.3558

    0.2844|19.8690|20.8690|18.7592| 2.1098

    0.3648|19.7412|20.8626|18.6529| 2.2097

    0.6334|18.1851|19.0413|17.3066| 1.7347

    0.3577|18.0626|18.8998|17.1793| 1.7205

    0.4616|15.2959|15.6515|14.7792| 0.8724

    0.5658|16.2543|16.6579|15.6803| 0.9776

    0.5962|17.7008|18.3078|17.0000| 1.3078

    0.4341|17.3293|17.8602|16.6629| 1.1973

    0.5030|15.8942|16.3276|15.2983| 1.0292

    0.4904|14.6579|15.0085|14.1446| 0.8639

    0.5026|18.5643|19.3691|17.7110| 1.6581

    0.5530|18.2612|18.9452|17.4522| 1.4931

    0.1602|19.3220|20.1271|18.3807| 1.7464

    0.5032|15.0037|15.3055|14.5284| 0.7771

    0.4929|14.7283|15.1181|14.1786| 0.9394

   -0.2110|19.7703|20.6453|18.7653| 1.8800

    0.6020|18.3169|19.0072|17.4579| 1.5493

    0.5924|17.1527|17.6811|16.4843| 1.1968

    0.5912|17.8526|18.4856|17.0975| 1.3881

    0.4859|16.6919|17.2304|16.0141| 1.2163

    0.6607|18.7623|19.5644|17.9029| 1.6615

    0.3524|19.6353|20.8353|18.6676| 2.1678

    0.2979|19.1906|20.1486|18.2576| 1.8910

    0.2169|18.7837|19.2888|17.2908| 1.9980
    0.6851|19.3474|

    0.4959|14.7498|15.1603|14.1846| 0.9756

    0.3694|19.1445|20.1228|18.2066| 1.9162

    0.2652|17.9361|18.7315|17.0801| 1.6514

    0.4172|18.7112|19.4236|17.8255| 1.5981

    0.4891|15.5356|15.9033|15.0083| 0.8950

    0.4984|13.6639|14.2137|12.9821| 1.2316

    0.5312|17.0641|17.4978|16.3523| 1.1455

    0.5250|15.8110|16.1801|15.2772| 0.9029

    0.4469|17.3234|17.8545|16.6644| 1.1901

    0.5750|15.7069|16.0858|15.1674| 0.9184

    0.5093|18.0040|18.6467|17.2563| 1.3904

    0.6976|18.8856|19.8578|17.8676| 1.9902

    0.5193|14.7640|15.1767|14.2009| 0.9758

    0.3442|18.4440|19.1359|17.6358| 1.5000

    0.6524|17.8091|18.4154|17.0711| 1.3443

    0.5052|15.3958|15.7597|14.8678| 0.8920

    0.6919|18.7675|19.5902|17.8965| 1.6937

    0.5354|16.3939|16.7803|15.8249| 0.9554

    0.4432|17.1836|17.7046|16.5384| 1.1662

    0.2022|19.6414|20.7921|18.5902| 2.2018

    0.5315|15.9642|16.3479|15.4268| 0.9211

    0.5182|17.1595|17.7077|16.5020| 1.2057

    0.5181|17.3433|17.9752|16.5836| 1.3916

    0.5158|15.4468|15.7986|14.9302| 0.8684

    0.4679|16.7689|17.2367|16.1609| 1.0758

    0.7544|18.9483|19.8010|17.9766| 1.8244

    0.5072|13.2597|13.4232|12.9719| 0.4512

    0.3662|17.5358|18.0942|16.8458| 1.2483

    0.3147|19.6829|20.7236|18.6732| 2.0505

    0.4226|16.2214|16.6269|15.6666| 0.9603

    0.5603|19.1673|20.0778|18.2280| 1.8498

    0.5647|18.2731|18.9297|17.4601| 1.4696

   -0.1798|19.8402|20.9430|18.9097| 2.0333

    0.5536|17.9463|18.5675|17.2040| 1.3635

    0.4559|16.5421|16.9930|15.8789| 1.1141

    0.7381|18.1311|18.7906|17.3474| 1.4433

    0.5533|16.4647|16.9094|15.8705| 1.0389

    0.4521|17.7264|18.3147|17.0066| 1.3081

    0.5036|14.7374|15.0875|14.2218| 0.8656

    0.6798|19.5829|20.6380|18.5091| 2.1289

    0.5570|16.4294|16.8519|15.8676| 0.9842

    0.5287|19.9659|20.9516|18.8490| 2.1026

    0.5471|16.3119|16.7320|15.7380| 0.9940

    0.1590|19.9658|21.1824|18.9179| 2.2645

   -0.1162|19.6412|20.4854|18.6866| 1.7989

    0.4416|17.5045|18.1226|16.7683| 1.3543

    0.3220|18.5565|19.3778|17.6896| 1.6881

    0.5510|16.1378|16.5332|15.5800| 0.9532

    0.2554|19.6202|20.4872|18.6563| 1.8309

    0.6581|19.5496|20.3633|18.5785| 1.7848

    0.5172|17.4183|17.9561|16.7399| 1.2162

   -0.0711|19.3589|20.3809|18.3732| 2.0078

    0.6492|19.4544|20.3947|18.4339| 1.9608

    0.5696|16.7847|17.2658|16.1579| 1.1079

    0.5364|16.7740|17.2545|16.1480| 1.1065

    0.0754|19.6858|20.7005|18.5912| 2.1093

    0.7816|17.5672|18.0111|16.6875| 1.3236

    0.4375|15.3104|15.6649|14.7977| 0.8672

    0.4849|18.2725|19.0006|17.4549| 1.5457

    0.4885|15.7529|16.1222|15.2328| 0.8894

    0.5219|18.5298|19.1732|17.6921| 1.4812

    0.2561|18.9548|19.7919|17.9703| 1.8216

    0.4331|15.5535|15.9154|15.0367| 0.8787

    0.5069|15.9727|16.3601|15.4297| 0.9304

    0.1832|19.4174|20.3967|18.4567| 1.9399

    0.3796|18.0893|18.7667|17.3226| 1.4441

    0.9627|19.6164|20.6211|18.5687| 2.0524

    0.4272|16.1890|16.5902|15.6352| 0.9550

    0.5229|17.5126|18.0628|16.8179| 1.2449

    0.5129|15.7487|16.1088|15.2155| 0.8933

    0.3789|18.3529|19.0525|17.5270| 1.5255

    0.6001|19.6664|20.4271|18.6128| 1.8143

    0.5979|15.4109|15.7722|14.8869| 0.8852

    0.5548|16.1416|16.5330|15.5971| 0.9359

    0.6526|17.5243|18.1022|16.8508| 1.2514

    0.5005|17.3223|17.9511|16.5528| 1.3982

    0.5857|18.7103|19.5638|17.8601| 1.7037

    0.4767|18.3512|19.0617|17.5214| 1.5402

    0.5289|18.1871|18.7383|17.3840| 1.3542

    0.4880|14.7463|15.1768|14.1631| 1.0137

    0.4706|16.6608|17.1201|16.0475| 1.0727

    0.5982|16.1240|16.5655|15.5303| 1.0351

    0.5766|18.0291|18.6921|17.2589| 1.4332

    0.4701|18.6973|19.4533|17.8102| 1.6431

    0.2691|19.2640|20.0755|18.3927| 1.6828

    0.3577|17.8142|18.4243|17.0893| 1.3350

    0.7540|18.3158|18.9749|17.5091| 1.4658

    0.4876|15.7041|16.1011|15.1474| 0.9536

    0.4712|15.3325|15.6833|14.8109| 0.8724

    0.5652|17.8894|18.4806|17.1397| 1.3408

    0.5698|18.9673|19.7906|18.0057| 1.7850

    0.3888|18.4265|19.3186|17.5094| 1.8092

    0.5065|15.8881|16.2691|15.3565| 0.9127

    0.4541|19.7344|20.5096|18.6483| 1.8613

    0.6222|18.0523|18.7377|17.2739| 1.4638

    0.5341|16.0844|16.4696|15.5373| 0.9323

    0.5066|12.0005|12.6249|11.2720| 1.3529

    0.5899|17.9621|18.7224|17.0876| 1.6347

    0.5202|14.7997|15.1756|14.2641| 0.9116

    0.4577|15.8550|16.3865|15.1575| 1.2290

    0.4155|18.5685|19.3574|17.7050| 1.6524

    0.4771|12.5741|13.2108|11.8309| 1.3798

    0.5675|16.3607|16.7931|15.7742| 1.0190

    0.1324|18.9054|19.7817|17.9905| 1.7912

    0.4856|16.9381|17.4359|16.3011| 1.1348

    0.8940|19.1622|20.0815|18.1650| 1.9164

    0.5018|13.7787|14.2880|13.1080| 1.1800

    0.5116|14.8409|15.3202|14.2142| 1.1060

    0.5205|15.6260|15.9840|15.0877| 0.8963

    0.3857|18.4269|19.0864|17.5879| 1.4984

    0.7009|18.6025|19.4004|17.7385| 1.6619

    0.1729|18.1398|18.9902|17.2386| 1.7516

    0.4659|18.0344|18.7631|17.2332| 1.5299

    0.4836|15.5775|15.9447|15.0466| 0.8981

    0.6742|19.7349|20.6394|18.7132| 1.9262

    0.5122|14.3878|15.0152|13.6319| 1.3833

    0.6367|17.0465|17.5238|16.4138| 1.1100

    0.4114|17.8321|18.4502|17.1087| 1.3415

    0.5191|17.1017|17.6098|16.4520| 1.1578

    0.4883|19.0084|19.8764|18.0822| 1.7942

    0.1835|18.3134|19.0308|17.4951| 1.5357

    0.5631|15.3048|15.6500|14.7921| 0.8579

    0.5057|18.6085|19.3971|17.7661| 1.6310

    0.5676|17.4832|18.0435|16.7928| 1.2507

    0.5565|18.6134|19.5486|17.6580| 1.8906

    0.5330|14.8860|15.3888|14.2356| 1.1532

    0.5058|11.9320|12.6164|11.1562| 1.4601

    0.5716|17.3717|17.8950|16.6911| 1.2039

    0.5287|13.8154|14.4453|13.0710| 1.3743

    0.5470|14.9747|15.3239|14.4650| 0.8589

    0.4555|16.2280|16.6183|15.6734| 0.9449

    0.6545|19.7679|20.9009|18.7618| 2.1391

    0.5278|16.7492|17.1987|16.1458| 1.0529

    0.5693|16.6469|17.0927|16.0639| 1.0288

    0.4546|14.7095|15.0731|14.1869| 0.8862

    0.4235|16.8177|17.3264|16.1619| 1.1645

    0.5141|18.2167|18.9023|17.4014| 1.5010

    0.5330|15.0410|15.3882|14.4440| 0.9442

    0.4662|17.3993|17.9256|16.7189| 1.2066

    0.3684|18.6163|19.5468|17.6947| 1.8522

    0.5120|16.5764|17.0318|15.9627| 1.0691

    0.4421|18.1061|18.8618|17.2655| 1.5963

    0.5178|15.8797|16.3064|15.2956| 1.0108

    0.5300|17.6189|18.0744|16.8873| 1.1871

    0.5128|16.6445|17.0773|16.0616| 1.0157

    0.6019|19.1561|19.9835|18.2348| 1.7486

    0.5097|16.8830|17.3455|16.2474| 1.0981

    0.3469|18.9432|19.8650|18.0167| 1.8483

    0.4967|14.9091|15.3978|14.2680| 1.1298

   -0.1292|14.5908|14.9809|14.0187| 0.9622

    0.5170|15.7924|16.1668|15.0293| 1.1375
    3.6098|16.0914|

    0.5200|12.2552|12.9209|11.4968| 1.4241

    0.5271|15.1771|15.5219|14.6693| 0.8526

    0.5345|15.2378|15.5902|14.7208| 0.8694

    0.4841|15.9342|16.3057|15.4069| 0.8989

    0.4512|11.6649|12.2727|10.9464| 1.3263

    0.5286|17.4883|18.0442|16.7924| 1.2518

    0.0883|18.5225|19.3037|17.6565| 1.6473

    0.5685|17.0052|17.4997|16.3576| 1.1421
    1.7459|20.9069|

    1.0938|19.6302|20.8811|18.5610| 2.3200

    0.7052|18.4029|19.1156|17.5970| 1.5185

    0.5102|17.8230|18.4272|17.1000| 1.3271

    0.4814|14.8187|15.1733|14.3001| 0.8732

    0.4782|15.3603|15.7173|14.8432| 0.8741

    0.5335|16.5138|16.9344|15.9506| 0.9837

    0.5948|17.6046|18.1932|16.9034| 1.2899

    0.4971|16.8309|17.3032|16.2281| 1.0751

    0.4495|15.7730|16.1505|15.2347| 0.9158

    0.5919|19.0122|19.9421|18.0782| 1.8639

    0.4827|18.4377|19.2318|17.5314| 1.7003

    0.3752|16.7351|17.2071|16.1190| 1.0881

    0.5553|15.2655|15.6289|14.7408| 0.8881

    0.4455|15.8240|16.2591|15.2382| 1.0210

    0.4832|17.3602|17.8959|16.6961| 1.1998

    0.5038|17.7336|18.3309|17.0076| 1.3233

    0.4751|15.0256|15.3905|14.4817| 0.9088

   -0.0259|19.8351|20.7606|18.7632| 1.9974

    0.4674|18.3115|19.0216|17.5160| 1.5056

    0.5353|16.1199|16.5225|15.5683| 0.9542

    0.1527|19.2959|20.1687|18.2987| 1.8699

    0.4955|14.7962|15.2096|14.2232| 0.9864

    0.4841|17.0247|17.5053|16.4041| 1.1012

    0.5337|15.3786|15.7320|14.8646| 0.8675

    0.4693|15.2975|15.6729|14.7570| 0.9159

    0.4712|17.9949|18.6339|17.2281| 1.4058

    0.5933|19.3405|20.3746|18.3611| 2.0135

    0.3076|17.7899|18.4204|17.0413| 1.3791

    0.4752|16.3883|16.8107|15.8107| 1.0000

    0.3709|19.4549|20.4141|18.4966| 1.9175

    0.5097|15.1290|15.5093|14.5808| 0.9285

    0.4983|17.4835|18.1594|16.6997| 1.4597

    0.5870|17.0901|17.5899|16.4446| 1.1453

    0.6500|16.7184|17.1701|16.1164| 1.0537

    0.4554|15.5721|15.9354|15.0413| 0.8942

    0.5104|14.2803|14.8341|13.5959| 1.2382

    0.6051|18.0426|18.7165|17.2813| 1.4352

    0.1511|19.5523|20.4785|18.5239| 1.9546

    0.6176|17.3647|17.9451|16.5708| 1.3744

    0.5342|16.5516|16.9916|15.9759| 1.0157

    0.3930|17.3188|17.8468|16.6604| 1.1864

    0.6038|16.3295|16.7446|15.7555| 0.9891

